place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJo4cGR_kT4ToRhIM6t8uibno,Follow The White Rabbit – Restaurant & Bar,google,Charlotte Long,3,"The staff were lovely here and the view was absolutely incredible, so nice to sit right above the ocean while eating dinner but unfortunately the meal really let it down for me.. I ordered an octopus salad with lime and orange dressing (which was recommended to me by one of the staff). The wait wasn’t actually too long but when it arrived the octopus was so chewy I genuinely couldn’t swallow it. Spat half of it out and ended up sending it back because I was not enjoying it at all. The lovely staff offered to remove it from the bill and they were accepting of my reasoning on why I didn’t like it. My friend ordered the paneer burger she said it was ok but nothing special. The staff are great and the location is beautiful but maybe needs to be a few changes to the food. Otherwise nice experience.",1772291385,2 months ago,en,2026-02-28 15:09:45,the staff were lovely here and the view was absolutely incredible so nice to sit right above the ocean while eating dinner but unfortunately the meal really let it down for me i ordered an octopus salad with lime and orange dressing which was recommended to me by one of the staff the wait wasn t actually too long but when it arrived the octopus was so chewy i genuinely couldn t swallow it spat half of it out and ended up sending it back because i was not enjoying it at all the lovely staff offered to remove it from the bill and they were accepting of my reasoning on why i didn t like it my friend ordered the paneer burger she said it was ok but nothing special the staff are great and the location is beautiful but maybe needs to be a few changes to the food otherwise nice experience ,155,neutral,2026,2
ChIJo4cGR_kT4ToRhIM6t8uibno,Follow The White Rabbit – Restaurant & Bar,google,Lev Kolomazov,5,"What a great place. Staff are extremely welcoming, the toasts and the coffee are nice. And the view, oh the view. Surf spot just in front you to look over. I spend a whole day here",1771165858,2 months ago,en,2026-02-15 14:30:58,what a great place staff are extremely welcoming the toasts and the coffee are nice and the view oh the view surf spot just in front you to look over i spend a whole day here,36,positive,2026,2
ChIJo4cGR_kT4ToRhIM6t8uibno,Follow The White Rabbit – Restaurant & Bar,google,Jafar MQ,5,"A small cosy deck right by the ocean! Tasty drink, friendly staff, and yummy food! And not to forget, they have one of the best smoothie bowls I’ve had in Sri Lanka :)",1764047308,5 months ago,en,2025-11-25 05:08:28,a small cosy deck right by the ocean tasty drink friendly staff and yummy food and not to forget they have one of the best smoothie bowls i ve had in sri lanka ,34,positive,2025,11
ChIJmfK-MwAV4ToRi2uZoy_x9b4,Mudra Herbal Spices and Tea Shop,google,Katrine Haga,5,"Drove up to this very cute shop today and met the most lovely family who runs the place. They sell a lot of good organic products, essential oils and tea, and the surroundings are beautiful. Worth a trip!",1767514229,4 months ago,en,2026-01-04 08:10:29,drove up to this very cute shop today and met the most lovely family who runs the place they sell a lot of good organic products essential oils and tea and the surroundings are beautiful worth a trip ,39,positive,2026,1
ChIJmfK-MwAV4ToRi2uZoy_x9b4,Mudra Herbal Spices and Tea Shop,google,Athena Roos,5,"They have such a great selection of teas, spices, and spa products. The couple who runs the shop takes the time to explain each product to help you find exactly what you’re looking for. Definitely worth the trip.",1764230036,5 months ago,en,2025-11-27 07:53:56,they have such a great selection of teas spices and spa products the couple who runs the shop takes the time to explain each product to help you find exactly what you re looking for definitely worth the trip ,40,positive,2025,11
ChIJmfK-MwAV4ToRi2uZoy_x9b4,Mudra Herbal Spices and Tea Shop,google,Magnus L,5,Had a really great time! The shop is really nice and they have a lot of good tea and spices. Got to taste some really good tea while monkeys were climbing the trees that surrounding the shop! Highly recommend!,1772875641,2 months ago,en,2026-03-07 09:27:21,had a really great time the shop is really nice and they have a lot of good tea and spices got to taste some really good tea while monkeys were climbing the trees that surrounding the shop highly recommend ,40,positive,2026,3
ChIJ2X9K05QT4ToRJKLjjbW8UZg,Latte Cafe Coffee House Ahangama,google,Jennifer Kesik,5,Very lovely little cafe! The lady who runs it is so friendly and was so happy to have us. I didn’t take photos of the food but it was delicious! There was a whole menu of teas as well and we had butterfly pea flower one and coriander one which were very nice and made from fresh flowers and herbs from the garden. Such a nice experience thank you ☺️,1769907272,3 months ago,en,2026-02-01 00:54:32,very lovely little cafe the lady who runs it is so friendly and was so happy to have us i didn t take photos of the food but it was delicious there was a whole menu of teas as well and we had butterfly pea flower one and coriander one which were very nice and made from fresh flowers and herbs from the garden such a nice experience thank you ,71,positive,2026,2
ChIJ44m89fcV4ToR1pXcRgKKsJM,Roaming Retreat Hostel & Villa,google,vicky.bertagnoli,5,This was by far the best hostel I ever stayed in. So clean so modern and very aesthetic. The staff was beyond friendly and the owner was very very nice and super helpful and friendly. Prices were very reasonable. The included breakfast was also super amazing. Can’t recommend enough!!!,1772269300,2 months ago,en,2026-02-28 09:01:40,this was by far the best hostel i ever stayed in so clean so modern and very aesthetic the staff was beyond friendly and the owner was very very nice and super helpful and friendly prices were very reasonable the included breakfast was also super amazing can t recommend enough ,51,positive,2026,2
Breakfast was great, the location was ideal, and the whole place was beautiful. I also visited the future private rooms, and they are going to be exceptional. And the rooftop, with the future Pilates class area," is going to be amazing as well. I highly recommend this place.""",1765517949,5 months ago,en,2025-12-12 05:39:09, is going to be amazing as well i highly recommend this place ,14,negative,2025,12
ChIJG1VKYAAT4ToRo2FKtt0FVY4,Life's Good Cafe,google,dushmanthi senarathne,5,"I’ve visited Life’s Good Café so many times, and somehow the food just keeps getting better with every visit! Truly one of the best spots for incredible food, refreshing drinks, and the absolute best vibes. It’s a must-stop for us every time we come to Ahangama! The staff and the management of the establishment is top class as well!⭐️⭐️⭐️⭐️⭐️",1765525323,5 months ago,en,2025-12-12 07:42:03,i ve visited life s good caf so many times and somehow the food just keeps getting better with every visit truly one of the best spots for incredible food refreshing drinks and the absolute best vibes it s a must stop for us every time we come to ahangama the staff and the management of the establishment is top class as well ,64,positive,2025,12
ChIJG1VKYAAT4ToRo2FKtt0FVY4,Life's Good Cafe,google,Anna Rikken,5,I’ve been here multiple times and i absolutely love it! The food is amazing i would recommend the dubble crispy chicken burger! The staff is very nice and the vibe is amazing. It’s the best cafe in Ahangama🙏,1766131402,4 months ago,en,2025-12-19 08:03:22,i ve been here multiple times and i absolutely love it the food is amazing i would recommend the dubble crispy chicken burger the staff is very nice and the vibe is amazing it s the best cafe in ahangama ,41,positive,2025,12
ChIJG1VKYAAT4ToRo2FKtt0FVY4,Life's Good Cafe,google,R. Haas,5,"Absolutely recommend this place. Super chill, extremely nice staff and best coffee. Usually went for a flat white or cappuccino. Food also 10/10 literally with all I have tried out of the menu.",1763861234,5 months ago,en,2025-11-23 01:27:14,absolutely recommend this place super chill extremely nice staff and best coffee usually went for a flat white or cappuccino food also 10 10 literally with all i have tried out of the menu ,35,positive,2025,11
ChIJG1VKYAAT4ToRo2FKtt0FVY4,Life's Good Cafe,google,Sakuni Anuththara,5,The café was amazing! The food was absolutely incredible — full of flavor and beautifully presented. The portions were large and definitely worth the price. A great place to enjoy a satisfying meal and great vibes overall,1759773789,7 months ago,en,2025-10-06 18:03:09,the caf was amazing the food was absolutely incredible full of flavor and beautifully presented the portions were large and definitely worth the price a great place to enjoy a satisfying meal and great vibes overall,36,positive,2025,10
ChIJDWjcQ9oV4ToRjH1WYQ2Ltfs,Sundays Cafe & Restaurant,google,Cara,5,Love this place! Super chilled laid back vibe. The staff are so friendly! On new years day they even wrote 2026 in my coffee!!!! The smoothie bowl is insane - so peanut buttery! My fav!,1769264132,3 months ago,en,2026-01-24 14:15:32,love this place super chilled laid back vibe the staff are so friendly on new years day they even wrote 2026 in my coffee the smoothie bowl is insane so peanut buttery my fav ,35,positive,2026,1
ChIJDWjcQ9oV4ToRjH1WYQ2Ltfs,Sundays Cafe & Restaurant,google,Emma Le Coz,5,"Wanted to try something a bit out of the buzz of the main town. Really happy I discovered this little gem, cool vibes and great music. My flat white was perfect and the kimchi rice bowl honestly delicious. I like the artsy vibe and would love to come to a jam session x brunch, sounds very cool.",1763444621,5 months ago,en,2025-11-18 05:43:41,wanted to try something a bit out of the buzz of the main town really happy i discovered this little gem cool vibes and great music my flat white was perfect and the kimchi rice bowl honestly delicious i like the artsy vibe and would love to come to a jam session x brunch sounds very cool ,58,positive,2025,11
ChIJDWjcQ9oV4ToRjH1WYQ2Ltfs,Sundays Cafe & Restaurant,google,Nicholas Farino,5,"Wish I could give this place a 6 star rating. Best cafe, so spacious, relaxed, and clean. Both the coffee and food are amazing. Pictures is the scrambled eggs on sourdough with an extra egg. I come here every morning. Definitely a gem in the area, never too busy.",1766377591,4 months ago,en,2025-12-22 04:26:31,wish i could give this place a 6 star rating best cafe so spacious relaxed and clean both the coffee and food are amazing pictures is the scrambled eggs on sourdough with an extra egg i come here every morning definitely a gem in the area never too busy ,50,positive,2025,12
ChIJUePSrEVt4ToRjCgJo0M2CkM,WB Villa,google,Samarth Ramesha,5,It's a hidden gem in a mass tourist area. The rooms are nice with ancient Italian architecture. The warm hospitality by the staff along with the connectivity to talpe beach is cherry on top. You can expect to see turtles early morning closer to beach. Overall nice experience.,1772461690,2 months ago,en,2026-03-02 14:28:10,it s a hidden gem in a mass tourist area the rooms are nice with ancient italian architecture the warm hospitality by the staff along with the connectivity to talpe beach is cherry on top you can expect to see turtles early morning closer to beach overall nice experience ,50,positive,2026,3
ChIJUePSrEVt4ToRjCgJo0M2CkM,WB Villa,google,Jennifer Douglas,5,"Wonderful relaxing stay, staff were very attentive. Nothing was too much trouble. The food was outstanding, so we were not tempted to eat anywhere else. Lovely to be right on the beach and to be able to swim with turtles right there in the water.  Great place for snorkelling. Close to the markets and local sights: Galle, Koggal lake, Weligama and Mirissa.",1761231942,6 months ago,en,2025-10-23 15:05:42,wonderful relaxing stay staff were very attentive nothing was too much trouble the food was outstanding so we were not tempted to eat anywhere else lovely to be right on the beach and to be able to swim with turtles right there in the water great place for snorkelling close to the markets and local sights galle koggal lake weligama and mirissa ,63,positive,2025,10
ChIJUePSrEVt4ToRjCgJo0M2CkM,WB Villa,google,Martin Isherwood,5,"We were blessed to find this gem of a villa after finding out the hotel we booked was closed for business. Took a chance on WB Villas and the region and we felt we won the lotto with this relaxed and beautifully presented villas.  Where do you start with the amazing food, service, beach , rooms ,flora and fauna. Came saw and will return 💯. Keep up the amazing work team WB Don't forget to say hi to Rosie and Michael your aquatic hosts. 🐢🐢",1767268443,4 months ago,en,2026-01-01 11:54:03,we were blessed to find this gem of a villa after finding out the hotel we booked was closed for business took a chance on wb villas and the region and we felt we won the lotto with this relaxed and beautifully presented villas where do you start with the amazing food service beach rooms flora and fauna came saw and will return keep up the amazing work team wb don t forget to say hi to rosie and michael your aquatic hosts ,84,positive,2026,1
ChIJUePSrEVt4ToRjCgJo0M2CkM,WB Villa,google,Vaida Kopjova,5,Absolutely amazing! I have revisited this place. I met guests who were returning to this place for a number of years. Restaurant is definitely worth considering!  My praise goes to staff who is very attentive!,1770262675,3 months ago,en,2026-02-05 03:37:55,absolutely amazing i have revisited this place i met guests who were returning to this place for a number of years restaurant is definitely worth considering my praise goes to staff who is very attentive ,36,positive,2026,2
ChIJF13VrEVt4ToRW0nZoYbmNyc,JH beach steak et al,google,Katherine Keeler,5,What an incredible restaurant!! I visited here last night and the food was out of this world. I had the steak and it was cooked to perfection. The staff could not have been more helpful and attentive and the setting was just magical. I can not recommend this restaurant enough-a must visit if you are in the Galle area. I have already booked for a return visit!,1755833740,8 months ago,en,2025-08-22 03:35:40,what an incredible restaurant i visited here last night and the food was out of this world i had the steak and it was cooked to perfection the staff could not have been more helpful and attentive and the setting was just magical i can not recommend this restaurant enough a must visit if you are in the galle area i have already booked for a return visit ,69,positive,2025,8
ChIJF13VrEVt4ToRW0nZoYbmNyc,JH beach steak et al,google,Laura Pugliesi,5,"This is the most wonderful place you can stay on the south coast of Sri Lanka ! The place is located on a beautiful beach where you can swim and chill! The rooms have a beautiful view, are very nice and clean. But the most special part of this accommodation is the family, all the family members are so lovely and let you feel as part of their family. Never experienced such a hospitality somewhere else! Very real and authentic. I will definitely come back.",1650029125,4 years ago,en,2022-04-15 13:25:25,this is the most wonderful place you can stay on the south coast of sri lanka the place is located on a beautiful beach where you can swim and chill the rooms have a beautiful view are very nice and clean but the most special part of this accommodation is the family all the family members are so lovely and let you feel as part of their family never experienced such a hospitality somewhere else very real and authentic i will definitely come back ,85,positive,2022,4
ChIJF13VrEVt4ToRW0nZoYbmNyc,JH beach steak et al,google,Almir Kalimashi,5,"It was very good and very filling. The prices are more expensive than anywhere else but I think it is reserved for a specific clientele. We feel a real training in table service and a real desire to serve Western dishes prepared with quality. The place is very pretty and well located because this small coastal village will surely experience a big boom. The owner let us choose the music for the evening, it was a nice touch!",1753100208,9 months ago,en,2025-07-21 12:16:48,it was very good and very filling the prices are more expensive than anywhere else but i think it is reserved for a specific clientele we feel a real training in table service and a real desire to serve western dishes prepared with quality the place is very pretty and well located because this small coastal village will surely experience a big boom the owner let us choose the music for the evening it was a nice touch ,79,positive,2025,7
ChIJveMqLvJy4ToRtBWZc2lVpsE,Kat's Coffee,google,Danny Thompson,5,"We had a great walk, away from the main road, from Mihiripenna to Kat’s Coffee. We had been meaning to get here all week due to the good reviews. We were not disappointed. Our coffees were very good indeed, and the cake was excellent. It is a lovely calm spot, and we relaxed with a crossword before heading off for our evening meal. A really lovely place to visit!",1769699508,3 months ago,en,2026-01-29 15:11:48,we had a great walk away from the main road from mihiripenna to kat s coffee we had been meaning to get here all week due to the good reviews we were not disappointed our coffees were very good indeed and the cake was excellent it is a lovely calm spot and we relaxed with a crossword before heading off for our evening meal a really lovely place to visit ,71,positive,2026,1
ChIJveMqLvJy4ToRtBWZc2lVpsE,Kat's Coffee,google,tahir abdulla,4,"Beautiful cafe with sofas to lounge about and books to read. The cats in the cafe give it a very homely feel. The latte we had was really creamy and we'll prepared. The cakes though were a little too sweet for our taste. A little on the pricier side. Parking for about two cars available. They have a decently clean unisex washroom. Handmade bags, notebooks, postcards and greeting cards are also available here",1569241132,6 years ago,en,2019-09-23 12:18:52,beautiful cafe with sofas to lounge about and books to read the cats in the cafe give it a very homely feel the latte we had was really creamy and we ll prepared the cakes though were a little too sweet for our taste a little on the pricier side parking for about two cars available they have a decently clean unisex washroom handmade bags notebooks postcards and greeting cards are also available here,74,positive,2019,9
ChIJgVEUvkdt4ToR8xVG8yn_CvQ,"""Haus am Meer """"Wilde Ananas""""""",google,Beatrice Dittli,5,"What a beautiful gem. We wanted to stay for one night, but fall in love with this place and stayed 3 nights. You are warmly greeted by the owner Kerstin and her staff with a cold drink. When you enter the hotel, you just see the ocean right in front of you, with a small privat beach; just heavenly. The home made food is amazing. Here you will find peace and tranquility. We highly can recommend this place.",1741509331,a year ago,en,2025-03-09 08:35:31,what a beautiful gem we wanted to stay for one night but fall in love with this place and stayed 3 nights you are warmly greeted by the owner kerstin and her staff with a cold drink when you enter the hotel you just see the ocean right in front of you with a small privat beach just heavenly the home made food is amazing here you will find peace and tranquility we highly can recommend this place ,79,positive,2025,3
ChIJgVEUvkdt4ToR8xVG8yn_CvQ,"""Haus am Meer """"Wilde Ananas""""""",google,Harsha Wijewardhana,3,Good place. Need to be developed.,1461915396,10 years ago,en,2016-04-29 07:36:36,good place need to be developed ,7,neutral,2016,4
ChIJgVEUvkdt4ToR8xVG8yn_CvQ,"""Haus am Meer """"Wilde Ananas""""""",google,Chris Sa,5,"After a varied 5-day tour including the usual sights (this was also organized through the hotel/Neel, with a guide and driver – highly recommended!), we arrived at the Hotel Wilde Ananas in the afternoon. We thoroughly enjoyed our week there! It's a secluded stretch of beach, and you can easily walk or jog along the sand towards Koggala (except at high tide). The waves vary depending on the season; during our stay (end of April), the area directly in front of the hotel was excellent for bodysurfing and surfing – certainly the best spot on the entire beach (there's a strong shore break in some places in front of Koggala). There were a few stray dogs on the beach (as is common in Sri Lanka), but they were all peaceful. The small, German-run hotel isn't the newest, but everything was spotlessly clean and well-maintained. The excellent food (we had half-board, with curries, fish, lentils, vegetables, and salad – all fresh) was served on the veranda overlooking the sea. The whole team was incredibly friendly and helpful, they happily accommodated our food requests (fresh coconut!), and the chef showed us lots of plants and herbs on tuk-tuk tours. A small batik workshop in Habaraduwa (behind the airfield) is also highly recommended – they have beautiful pieces. Ayurvedic massages can be arranged at the hotel upon request – highly recommended! Galle is also definitely worth a (tuk-tuk) trip. And on our last evening, a 1-meter-long turtle came ashore right next to the hotel to lay its eggs. All in all, a truly relaxing and varied holiday with excellent value for money – highly recommended!",1747572841,11 months ago,en-US,2025-05-18 12:54:01,after a varied 5 day tour including the usual sights this was also organized through the hotel neel with a guide and driver highly recommended we arrived at the hotel wilde ananas in the afternoon we thoroughly enjoyed our week there it s a secluded stretch of beach and you can easily walk or jog along the sand towards koggala except at high tide the waves vary depending on the season during our stay end of april the area directly in front of the hotel was excellent for bodysurfing and surfing certainly the best spot on the entire beach there s a strong shore break in some places in front of koggala there were a few stray dogs on the beach as is common in sri lanka but they were all peaceful the small german run hotel isn t the newest but everything was spotlessly clean and well maintained the excellent food we had half board with curries fish lentils vegetables and salad all fresh was served on the veranda overlooking the sea the whole team was incredibly friendly and helpful they happily accommodated our food requests fresh coconut and the chef showed us lots of plants and herbs on tuk tuk tours a small batik workshop in habaraduwa behind the airfield is also highly recommended they have beautiful pieces ayurvedic massages can be arranged at the hotel upon request highly recommended galle is also definitely worth a tuk tuk trip and on our last evening a 1 meter long turtle came ashore right next to the hotel to lay its eggs all in all a truly relaxing and varied holiday with excellent value for money highly recommended ,279,positive,2025,5
ChIJsetEwKBy4ToRl7hjGss7RrI,Apa Villa,google,Matthias Albert,5,"Beautiful place, nicely decorated, good breakfast. Can’t complain about road noise as the waves were louder, which is pretty nice.",1772965114,2 months ago,en,2026-03-08 10:18:34,beautiful place nicely decorated good breakfast can t complain about road noise as the waves were louder which is pretty nice ,22,positive,2026,3
ChIJsetEwKBy4ToRl7hjGss7RrI,Apa Villa,google,bigbuffers1,5,This spot of Paradise in Sri Lanka is the most tranquil places to relax and unwind. From the idilic setting to the most tentative staff offering the most wonderful food. What more can you ask!,1762581017,6 months ago,en,2025-11-08 05:50:17,this spot of paradise in sri lanka is the most tranquil places to relax and unwind from the idilic setting to the most tentative staff offering the most wonderful food what more can you ask ,36,positive,2025,11
ChIJsetEwKBy4ToRl7hjGss7RrI,Apa Villa,google,Krzysztof,4,"A small, quiet hotel with large and beautiful rooms. A big downside, however, is the lack of a beach that allows for ocean swimming",1771999906,2 months ago,en,2026-02-25 06:11:46,a small quiet hotel with large and beautiful rooms a big downside however is the lack of a beach that allows for ocean swimming,24,positive,2026,2
ChIJ7XmXfDht4ToR_I4D4ueqt9M,Canolack restaurant and bar,google,Conrad Meusel,1,Ordered food over Uber Eats. Waited over 2 hours just to see that the order got canceled. Will never order there again,1766255264,4 months ago,en,2025-12-20 18:27:44,ordered food over uber eats waited over 2 hours just to see that the order got canceled will never order there again,22,negative,2025,12
ChIJ7XmXfDht4ToR_I4D4ueqt9M,Canolack restaurant and bar,google,Charith Munasinghe,1,"I had an extremely disappointing experience at this restaurant. The food was subpar and lacked flavor. The place was not clean, and there was a noticeable unpleasant odor. To make matters worse, the service was poor and unprofessional. I wouldn't recommend this restaurant to anyone.",1718043521,a year ago,en,2024-06-10 18:18:41,i had an extremely disappointing experience at this restaurant the food was subpar and lacked flavor the place was not clean and there was a noticeable unpleasant odor to make matters worse the service was poor and unprofessional i wouldn t recommend this restaurant to anyone ,47,negative,2024,6
ChIJ7XmXfDht4ToR_I4D4ueqt9M,Canolack restaurant and bar,google,Pixalplay,4,Very good food. I ordered,1740326443,a year ago,en,2025-02-23 16:00:43,very good food i ordered,5,positive,2025,2
ChIJ7XmXfDht4ToR_I4D4ueqt9M,Canolack restaurant and bar,google,SR M,1,This place is very bad. Noisy Beth drunken people at nights.,1534650646,7 years ago,en,2018-08-19 03:50:46,this place is very bad noisy beth drunken people at nights ,12,negative,2018,8
ChIJ7XmXfDht4ToR_I4D4ueqt9M,Canolack restaurant and bar,google,Sachith Nuwan Kalehe Watta,5,Good place to have a beer.,1486396713,9 years ago,en,2017-02-06 15:58:33,good place to have a beer ,7,positive,2017,2
ChIJTRNKl7Bt4ToR4JJNRZfb9Sg,Henwalla Juice Bar,google,Kona M Kona,5,Great juice. Clean and made of fresh fruits. Would be better if there is a bit of a price range from low to high.,1765859968,4 months ago,en,2025-12-16 04:39:28,great juice clean and made of fresh fruits would be better if there is a bit of a price range from low to high ,25,positive,2025,12
ChIJTRNKl7Bt4ToR4JJNRZfb9Sg,Henwalla Juice Bar,google,Laima Sutkute,5,Cozy little beach strech with a juce bar. Good for swiming and relaxing. Sometimes you can see sea turtles.,1644249440,4 years ago,en,2022-02-07 15:57:20,cozy little beach strech with a juce bar good for swiming and relaxing sometimes you can see sea turtles ,20,positive,2022,2
ChIJTRNKl7Bt4ToR4JJNRZfb9Sg,Henwalla Juice Bar,google,Laura Patzewitz,5,"The pineapple juice was really good because he mixed it with lemon also it was so great decorated. And I met Lily one of a few turtles that are around here. Thanks for the experience, I truly appreciate it! ☺️",1772874864,2 months ago,en,2026-03-07 09:14:24,the pineapple juice was really good because he mixed it with lemon also it was so great decorated and i met lily one of a few turtles that are around here thanks for the experience i truly appreciate it ,40,positive,2026,3
ChIJTRNKl7Bt4ToR4JJNRZfb9Sg,Henwalla Juice Bar,google,Moritz Löb,5,"A very nice bar right on the beach. Seating and lounging options in the shade. Relaxing music. Delicious juice for 800-1000 rupees. You're paying for the ambiance, too.",1771922403,2 months ago,en-US,2026-02-24 08:40:03,a very nice bar right on the beach seating and lounging options in the shade relaxing music delicious juice for 800 1000 rupees you re paying for the ambiance too ,31,positive,2026,2
ChIJTRNKl7Bt4ToR4JJNRZfb9Sg,Henwalla Juice Bar,google,Marc Ullrich,5,"Right on a stunning stretch of beach. Fresh juices, incredibly delicious rotisserie. What more could you want? 5 stars.",1771857656,2 months ago,en-US,2026-02-23 14:40:56,right on a stunning stretch of beach fresh juices incredibly delicious rotisserie what more could you want 5 stars ,20,positive,2026,2
ChIJyTszNVtt4ToRUslLn00gXXI,Anara villa Roof Top open Restaurant,google,Edyta Biszta,1,The worst restaurant in the area we've been to so far. Chicken bones left on top.,1762679765,6 months ago,en,2025-11-09 09:16:05,the worst restaurant in the area we ve been to so far chicken bones left on top ,18,negative,2025,11
ChIJyTszNVtt4ToRUslLn00gXXI,Anara villa Roof Top open Restaurant,google,Vinod Ranasinghe,5,"Highly recommended  , very good customer care",1765607146,4 months ago,en,2025-12-13 06:25:46,highly recommended very good customer care,6,positive,2025,12
ChIJyTszNVtt4ToRUslLn00gXXI,Anara villa Roof Top open Restaurant,google,Romain Fiore,1,"Worst food we ate in Srilanka. Terrible ice tea, taste like plastic... The cat liked the tuna though... Definitely not recommending this place.",1681895091,3 years ago,en,2023-04-19 09:04:51,worst food we ate in srilanka terrible ice tea taste like plastic the cat liked the tuna though definitely not recommending this place ,24,negative,2023,4
ChIJyTszNVtt4ToRUslLn00gXXI,Anara villa Roof Top open Restaurant,google,Lingasabesan Sharkeshan,1,Not tasty,1769327776,3 months ago,en,2026-01-25 07:56:16,not tasty,2,negative,2026,1
ChIJu9VlEgBt4ToRmEmGD9inXvw,The Thalpe Restaurant,google,Nishan Buddika - Hikkaduwa Sri Lanka,5,"We had 3 rice and curry meals at The Thalpe Restaurant a small, cozy place with amazing food. Everything was full of flavour and cooked perfectly. Special thanks to Akash for the warm hospitality and top-quality food. Highly recommended if you’re around Thalpe!",1752831367,9 months ago,en,2025-07-18 09:36:07,we had 3 rice and curry meals at the thalpe restaurant a small cozy place with amazing food everything was full of flavour and cooked perfectly special thanks to akash for the warm hospitality and top quality food highly recommended if you re around thalpe ,46,positive,2025,7
ChIJu9VlEgBt4ToRmEmGD9inXvw,The Thalpe Restaurant,google,WLT Sankalpa,5,"I had the fried rice and lime juice—both were delicious and tasted authentic with no artificial flavors. Everything felt fresh and homemade. Plus, the prices were very affordable. Great value for good food!",1745135886,a year ago,en,2025-04-20 07:58:06,i had the fried rice and lime juice both were delicious and tasted authentic with no artificial flavors everything felt fresh and homemade plus the prices were very affordable great value for good food ,35,positive,2025,4
ChIJu9VlEgBt4ToRmEmGD9inXvw,The Thalpe Restaurant,google,Kalsha Liyanaarachchi,5,Tried their seafood fried rice and chicken noodles and both dishes were delicious. Had that authentic Sri Lankan flavor in every bite. Portion size is very good and price is also reasonable.,1760200000,7 months ago,en,2025-10-11 16:26:40,tried their seafood fried rice and chicken noodles and both dishes were delicious had that authentic sri lankan flavor in every bite portion size is very good and price is also reasonable ,33,positive,2025,10
ChIJu9VlEgBt4ToRmEmGD9inXvw,The Thalpe Restaurant,google,Max W,5,An awesome small restaurant from lovely guys. The food was greate and the portions where huge! Would definitely recommend!,1760014491,7 months ago,en,2025-10-09 12:54:51,an awesome small restaurant from lovely guys the food was greate and the portions where huge would definitely recommend ,20,positive,2025,10
ChIJDyebHV5t4ToR9HFv-adYMqg,Grill & Chill Restaurant,google,Maleesha Kurugama,5,"Such a lovely little spot! We had mixed rice, a chicken burger 🍔 with perfectly crispy French fries, and a refreshing watermelon juice 🍹 Everything was tasty and satisfying. The place is small but clean and neat, with a cozy vibe. The staff were amazing — always smiling, polite, and very welcoming. Great food at a good price. Definitely worth visiting again! ♥️",1771223151,2 months ago,en,2026-02-16 06:25:51,such a lovely little spot we had mixed rice a chicken burger with perfectly crispy french fries and a refreshing watermelon juice everything was tasty and satisfying the place is small but clean and neat with a cozy vibe the staff were amazing always smiling polite and very welcoming great food at a good price definitely worth visiting again ,60,positive,2026,2
ChIJDyebHV5t4ToR9HFv-adYMqg,Grill & Chill Restaurant,google,AGD,5,"Lovely place run by a family duo. Good food, reasonably priced and relaxed atmosphere",1769869583,3 months ago,en,2026-01-31 14:26:23,lovely place run by a family duo good food reasonably priced and relaxed atmosphere,14,positive,2026,1
ChIJDyebHV5t4ToR9HFv-adYMqg,Grill & Chill Restaurant,google,Петр Тишин,5,Nice place with tasty food and friendly people. Highly recommend! Thank you guys,1768429554,3 months ago,en,2026-01-14 22:25:54,nice place with tasty food and friendly people highly recommend thank you guys,13,positive,2026,1
ChIJDyebHV5t4ToR9HFv-adYMqg,Grill & Chill Restaurant,google,Lauren m,5,Love this restaurant ! Best smoothie bowl in Sri Lanka,1768482727,3 months ago,en,2026-01-15 13:12:07,love this restaurant best smoothie bowl in sri lanka,9,positive,2026,1
ChIJPfD8p4pt4ToRpjzmcAvNYuw,The Ceylon beach saefood resturant,google,Vahe Garibyan,5,"Magnificent food, super polite service, pleasant music and atmosphere! All food is made with love and detailed care! We tried to remember if we have found anything more tasty here! We recommend this place 100%",1767254617,4 months ago,en,2026-01-01 08:03:37,magnificent food super polite service pleasant music and atmosphere all food is made with love and detailed care we tried to remember if we have found anything more tasty here we recommend this place 100 ,36,positive,2026,1
ChIJPfD8p4pt4ToRpjzmcAvNYuw,The Ceylon beach saefood resturant,google,Claudia Tranquillo,5,"We had fresh, delicious fish here. I highly recommend the mixed grilled fish, it was excellent. The place is clean, local, and has a pleasant atmosphere. I strongly recommend it",1768381790,3 months ago,en,2026-01-14 09:09:50,we had fresh delicious fish here i highly recommend the mixed grilled fish it was excellent the place is clean local and has a pleasant atmosphere i strongly recommend it,30,positive,2026,1
ChIJPfD8p4pt4ToRpjzmcAvNYuw,The Ceylon beach saefood resturant,google,Gaëlle Fertil,5,Excellent restaurant with delicious food and lovely staff. I highly recommend it!,1768404678,3 months ago,en-US,2026-01-14 15:31:18,excellent restaurant with delicious food and lovely staff i highly recommend it ,13,positive,2026,1
ChIJPfD8p4pt4ToRpjzmcAvNYuw,The Ceylon beach saefood resturant,google,giuseppe rizzo,5,Very kind and the food is excellent.,1767109157,4 months ago,en-US,2025-12-30 15:39:17,very kind and the food is excellent ,8,positive,2025,12
