place_id,name,address,lat,lng,rating,user_ratings_total,price_level,types,phone,website,opening_hours,business_status,anchor_area,search_type,primary_category,popularity_tier,is_tourist_area
ChIJj-CHRgBz4ToRnOJFR-5rbiM,Fruit Store,"3658+2X5, Galle 80000, Sri Lanka",6.0575026,80.21747380000001,,,,"establishment, food, point_of_interest, restaurant",070 565 0565,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJLdjfmAhx4ToRW7PTu5UoViQ,MAHEE kitchen,"320 Hirimbura Road, Galle 80000, Sri Lanka",6.048197399999999,80.2214989,4.2,,,"establishment, food, point_of_interest, restaurant",077 336 6026,,Monday: 10:00 AM – 10:30 PM | Tuesday: 10:00 AM – 10:30 PM | Wednesday: 10:00 AM – 10:30 PM | Thursday: 10:00 AM – 10:30 PM | Friday: 10:00 AM – 10:30 PM | Saturday: 10:00 AM – 10:30 PM | Sunday: 10:00 AM – 10:30 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJM0fETwBz4ToRgA8Gpe6fRhY,Walawwa - වලව්ව,"3648+HHQ, Sri Hemanandha Mawatha, Galle 80000, Sri Lanka",6.0564597,80.216483,5.0,,,"establishment, food, point_of_interest, restaurant",077 102 7748,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJwcnkIYFz4ToR12ZMCjpENOs,Dr.Goodness,"55 Hirimbura Cross Rd, Galle 80000, Sri Lanka",6.058030899999999,80.21769979999999,3.3,,,"establishment, food, point_of_interest, restaurant",076 985 4693,,Monday: 2:00 – 10:00 PM | Tuesday: 2:00 – 10:00 PM | Wednesday: 2:00 – 10:00 PM | Thursday: 2:00 – 10:00 PM | Friday: 2:00 – 10:00 PM | Saturday: 2:00 – 10:00 PM | Sunday: 2:00 – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJL8i40dtz4ToRpPM5gJXVjHY,Beligaha Restaurant,"3659+63F, Hirimbura Cross Rd, Galle 80000, Sri Lanka",6.0580514,80.2176772,3.8,,,"establishment, food, point_of_interest, restaurant",,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJza4lPNFz4ToRCsRofZHqklc,Sunilak Food Corner & Groceries,"68/A Anagarika Dharmapala Mawatha, Galle 80000, Sri Lanka",6.057702099999999,80.2247805,4.9,,,"establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",0914 224 807,,Monday: 5:30 AM – 8:00 PM | Tuesday: 5:30 AM – 8:00 PM | Wednesday: 5:30 AM – 8:00 PM | Thursday: 5:30 AM – 8:00 PM | Friday: 5:30 AM – 8:00 PM | Saturday: 5:30 AM – 8:00 PM | Sunday: 5:30 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJ9d4wedtz4ToR702IZmp0LRQ,Dons Restaurant,"3648+86R, Galle 80000, Sri Lanka",6.0558509,80.21552919999999,4.0,,,"establishment, food, point_of_interest, restaurant",,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJAdLJRxdz4ToRO4VGrU_l4PM,Kingz Restaurant,"Donald Janz Rd, Galle 80000, Sri Lanka",6.0557135,80.21534319999999,3.8,,,"establishment, food, point_of_interest, restaurant",077 779 8944,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJpdqR3DBz4ToR1dN8af0lISA,මචං Kitchen Resturant,"26WC+XQ5, Galle 80000, Sri Lanka",6.0473763,80.22199750000001,3.8,,,"establishment, food, point_of_interest, restaurant",074 052 0069,,Monday: 7:00 – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 – 11:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJxWVvZT9z4ToRJgXAAUhBzQo,Daiya Food Restaurant,"347 Dangedara Road, Galle 80000, Sri Lanka",6.0467315,80.222216,3.6,,,"establishment, food, point_of_interest, restaurant",071 266 9900,https://www.facebook.com/daiyafood.lk/,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJEQ1yAwBx4ToRYelm65d6ZW4,Lunu Mirisa Food Hut,"448 /1/1 , Hirimbura Road, Beligaha, Galle 80000, Sri Lanka",6.0592139,80.2170118,4.7,,,"establishment, food, point_of_interest, restaurant",077 293 9534,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJC7-9AQBz4ToRVeWgYWaqZhQ,රොටි කඩෙ Restaurant,"26WF+M22, Dangedara Road, Galle 80000, Sri Lanka",6.0466479,80.2225005,,,,"establishment, food, point_of_interest, restaurant",,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJb4pm1wBz4ToR5NzePqgNbFQ,Sajid home,"24 Steel Rd, Galle 80000, Sri Lanka",6.046614099999999,80.2195682,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJu5vrJQBz4ToRCStwDAQVr9Q,Sahana Henuka,"366C+63P, Galle 80000, Sri Lanka",6.060592499999999,80.22018849999999,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJMVL_ys1z4ToRPcpznzNq7Dk,The PAPRIKA RESTAURANT AND CAFE,"Galle 80000, Sri Lanka",6.0511899,80.2277951,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJnWAo3v5z4ToRSDwVDzqmfLA,Yasassi Family Restaurant,"Galle - Moris Road Ambalanwaththa, Galle 80000, Sri Lanka",6.0537233,80.2281819,3.9,,,"establishment, food, point_of_interest, restaurant",077 360 6625,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJTzC1Wtpz4ToRIQx5q63T4R8,Noon cafe,"296 Hirimbura Road, Galle 80000, Sri Lanka",6.0463938,80.2226481,3.9,,,"establishment, food, point_of_interest, restaurant",076 863 9307,,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJM96dj3pz4ToRAoKGXRWPAQI,Binora,"Yakkalamulla 80000, Sri Lanka",6.0481918,80.2153998,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJmyvMeNhz4ToRk-fhyz7oWiQ,Xxxxx,"Udawalawa 80000, Sri Lanka",6.0481918,80.2153998,,,,"establishment, food, point_of_interest, restaurant",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 12:00 AM – 10:00 PM | Saturday: Closed | Sunday: Open 24 hours,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJKwOD9TZz4ToRUox6FxqWsOQ,Chill Port City,"Cyvuv, Uvyv 80000, Sri Lanka",6.0481918,80.2153998,5.0,,,"establishment, food, point_of_interest, restaurant",,https://www.chillcolombo.com/,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJGT3tdgBz4ToRZBxtzhMi3O0,Yellow bites,"282 Dangedara Road, Galle 80000, Sri Lanka",6.0460049,80.222892,5.0,,,"establishment, food, meal_takeaway, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,takeaway,Top,False
ChIJzTnuEgRz4ToRSBxt_DpxY8k,EAT SMART,"Koggala 80000, Sri Lanka",6.048182,80.21534400000002,,,,"establishment, food, point_of_interest, restaurant",072 290 0758,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Closed | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJP6FSsnRz4ToRtGDfg_jXr6A,MJM Hotel & Restaurant,"366C+F4X, Hirimbura Cross Rd, Galle 80000, Sri Lanka",6.0612137,80.2203273,4.3,,2.0,"establishment, food, point_of_interest, restaurant",0914 930 550,,Monday: 5:30 AM – 10:00 PM | Tuesday: 5:30 AM – 10:00 PM | Wednesday: 5:30 AM – 10:00 PM | Thursday: 5:30 AM – 10:00 PM | Friday: 5:30 AM – 10:00 PM | Saturday: 5:30 AM – 10:00 PM | Sunday: 5:30 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJk0oEWwBz4ToR9YqIv6nGdrI,Chill Cafe Galle,"108/1 Morris Rd, Galle 80000, Sri Lanka",6.047052499999999,80.22541930000001,4.8,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJPe5acABz4ToRdB-PkH6hlOA,friendliez,"26WF+935 Henry Pedris mawatha, Galle 80000, Sri Lanka",6.045880299999999,80.22273059999999,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Galle Town Centre,restaurant,restaurant,Top,False
ChIJm4Z5J5Rz4ToRGwbto-DUCA8,madu,"363C+C94 korakeena, Galle 80350, Sri Lanka",6.053505299999999,80.2209577,,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJrw8kCgBz4ToRuGKikq93DKI,Koffilo,"445 Galle - Baddegama Rd, Galle 80000, Sri Lanka",6.0544705,80.2182759,4.8,,,"cafe, establishment, food, point_of_interest, store",0912 223 774,https://www.facebook.com/profile.php?id=61586047477602,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJUcKYJwBz4ToRDM1Ik0uuwjo,Sweet Bean Cafe,"302A pedris mawatha, Galle 80000, Sri Lanka",6.046982799999999,80.22234,4.7,,,"cafe, establishment, food, point_of_interest, store",070 115 2195,,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 9:30 PM | Saturday: 9:00 AM – 9:30 PM | Sunday: 9:00 AM – 9:30 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJd3Yca8lz4ToRFRntSj2cMxo,Hidayath Food Center,"97, 1B Morris Rd, Galle 80000, Sri Lanka",6.046880499999999,80.225276,4.2,,,"cafe, establishment, food, point_of_interest",077 252 8044,,Monday: 5:00 AM – 12:00 AM | Tuesday: 5:00 AM – 12:00 AM | Wednesday: 5:00 AM – 12:00 AM | Thursday: 5:00 AM – 12:00 AM | Friday: 5:00 AM – 12:00 AM | Saturday: 5:00 AM – 12:00 AM | Sunday: 5:00 AM – 12:00 AM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJr-fxjfdz4ToRZ5l0LG7J0Ks,Mamidu Liyanage Place,"Galle 80000, Sri Lanka",6.0509084,80.2286491,5.0,,,"cafe, establishment, food, point_of_interest",071 766 3585,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJR2Bwuh1z4ToR9ue2FyW7BV4,ආකාශ් හොටෙල් ඇන්ඩ් රෙස්ටුරන්ට්,"177 Kitulampitiya Rd, Galle 80000, Sri Lanka",6.063025,80.21446329999999,5.0,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJe8mfzEtz4ToRDyt2OSPpefE,Ruwan Cafe - රුවන් කැෆේ,"257 Wakwella Rd, Galle 80000, Sri Lanka",6.044022399999999,80.2138495,5.0,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJLVRD4-Fz4ToRi4U2pCAjPaA,ABC,"285, 1 Wakwella Rd, Galle 80000, Sri Lanka",6.050471,80.20936429999999,5.0,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJkRj70Gpz4ToRs68iLt89UFc,Kopi & Treats - Wackwella Road,"Wakwella Rd, Galle 80000, Sri Lanka",6.050974099999999,80.2090965,5.0,,,"cafe, establishment, food, point_of_interest, store",076 765 4165,,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: Closed | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJsVDgDi1x4ToRaMXWc1lOiuI,Nethmina Hotel,"No 532, Kalegana Road, Galle 80000, Sri Lanka",6.0659154,80.2185968,,,,"cafe, establishment, food, point_of_interest",071 826 2725,,Monday: 6:55 AM – 10:00 PM | Tuesday: 6:55 AM – 10:00 PM | Wednesday: 6:55 AM – 10:00 PM | Thursday: 6:55 AM – 10:00 PM | Friday: 6:55 AM – 10:00 PM | Saturday: 6:55 AM – 10:00 PM | Sunday: Closed,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJm0rmYmhz4ToRnYRzuApXiP0,"Hasara COFFEE house (кафе,Kaffe)","Wakwella Rd, Galle 80650, Sri Lanka",6.0427269,80.2141168,1.0,,,"cafe, establishment, food, point_of_interest, store",076 395 1742,,Monday: 8:00 AM – 8:30 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:30 PM | Thursday: 8:00 AM – 8:30 PM | Friday: 8:00 AM – 8:30 PM | Saturday: 8:00 AM – 8:30 PM | Sunday: 8:00 AM – 8:30 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJ-WUjOQBz4ToRqlYurUabPag,LASANTHA MILK BAR,"3635+75X, Wakwella Rd, Galle 80000, Sri Lanka",6.053232,80.2079821,,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJwX9JZ8Bz4ToROwG3bPCgyHs,Thilaka Bekary,"3635+858, Wakwella Rd, Galle 80000, Sri Lanka",6.0532989,80.20795989999999,,,,"cafe, establishment, food, point_of_interest",,,Monday: 3:00 – 7:30 PM | Tuesday: 3:00 – 7:30 PM | Wednesday: 3:00 – 7:30 PM | Thursday: 3:00 – 7:30 PM | Friday: 3:00 – 7:30 PM | Saturday: 3:00 – 7:30 PM | Sunday: 3:00 – 7:30 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJb4-StK1z4ToR3mfUZB8rKs4,Misge kade,"26R7+WQ6, Galle 80000, Sri Lanka",6.0422771,80.2143973,,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJUZEARr9z4ToRJObDXCuGFzo,ROYAL TASTE CAFETERIA,"Galle 80000, Sri Lanka",6.0419702,80.2146877,,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJv34lybhz4ToRdo7j4keCjEM,Mccoy Juice Bar,"26R8+H92, Eliot Rd, Galle 80000, Sri Lanka",6.0413842,80.21588899999999,,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJ46x-LQBz4ToRSeCKi-U0bFo,Flour Dude,"No.72 bandaranayaka Road, Galle 80000, Sri Lanka",6.0419317,80.2275046,5.0,,,"cafe, establishment, food, point_of_interest",077 751 7490,https://flourdude.com/,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJgYcoOVZz4ToR6485XeqNt0E,D'Caf,"E.A. Wijesooriya Mawatha, Galle 80000, Sri Lanka",6.0412332,80.2158432,5.0,,,"cafe, establishment, food, point_of_interest",077 692 8864,,Monday: 10:30 AM – 7:00 PM | Tuesday: 10:30 AM – 7:00 PM | Wednesday: 10:30 AM – 7:00 PM | Thursday: 10:30 AM – 7:00 PM | Friday: 10:30 AM – 7:00 PM | Saturday: 10:30 AM – 7:00 PM | Sunday: 10:30 AM – 7:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJffqE2X1x4ToRrGjpKLe-xrI,Canteen NHG,"368G+8FR, 1st Lane, Galle 80000, Sri Lanka",6.0658686,80.2261303,3.0,,1.0,"cafe, establishment, food, point_of_interest",,,Monday: 6:00 AM – 8:00 PM | Tuesday: 6:00 AM – 8:00 PM | Wednesday: 6:00 AM – 8:00 PM | Thursday: 6:00 AM – 8:00 PM | Friday: 6:00 AM – 8:00 PM | Saturday: 6:00 AM – 8:00 PM | Sunday: 6:00 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJ-wE4B8Fz4ToR7xHjSe8lWLs,Kandurata fresh tea company,"5 Bandaranayaka Mawatha, Galle 80000, Sri Lanka",6.0416719,80.2276704,5.0,,,"cafe, establishment, food, point_of_interest",077 357 7767,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJK2QXNABz4ToRgMbYZlSJUWM,Hoppers Place Galle,"384/54 B130, Galle 80000, Sri Lanka",6.0544934,80.20735979999999,5.0,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJx-pk2H1x4ToRM4XohEz3pkk,Highland Milk Bar - National Hospital Galle,"368G+CJC, Galle 80000, Sri Lanka",6.0660523,80.2265262,2.5,,,"cafe, establishment, food, point_of_interest",,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJw3qdJgBx4ToROeg0AU2cGIo,Hungry mommy,"Hungry mommy caffe 384 justing kanda, Hirimbura Rd, Galle 80000, Sri Lanka",6.0673809,80.22184539999999,4.9,,,"cafe, establishment, food, point_of_interest, store",070 512 8206,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJlTt4b7hz4ToR9k6inHABQt0,Jello Roller Ice Cream,"151 B130, Galle 80000, Sri Lanka",6.0401805,80.21516629999999,3.7,,,"cafe, establishment, food, point_of_interest",076 488 2499,,Monday: 9:00 AM – 7:30 PM | Tuesday: 9:00 AM – 7:30 PM | Wednesday: 9:00 AM – 7:30 PM | Thursday: 9:00 AM – 7:30 PM | Friday: 9:00 AM – 7:30 PM | Saturday: 9:00 AM – 7:30 PM | Sunday: 9:00 AM – 7:30 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJtxFTbQBz4ToRGM23uDXOOZ8,Meritha Resturant,"143c Kandewatta Rd, Galle 80000, Sri Lanka",6.040348799999999,80.2146683,,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJWxN4ZgBz4ToRC36lZeRmoMg,Stacko cafe,"122 Wakwella Rd, Galle 80000, Sri Lanka",6.0398662,80.2155379,5.0,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJDyquX35x4ToReG9vcj7qxGw,Samali,"368H+J6P, Galle 80000, Sri Lanka",6.066580099999999,80.2280796,4.8,,,"cafe, establishment, food, point_of_interest",077 532 1395,,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJtdeQAxFx4ToRKE9cSzDB6OA,Mr.Fruits (Online/Pre Order Only),"26/3 A Maitipe 2nd Ln, Galle 80000, Sri Lanka",6.064225899999999,80.23139719999999,4.8,,,"cafe, establishment, food, point_of_interest",077 140 3825,https://www.facebook.com/Mr-Fruits-,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJOUrcfQJx4ToRSFE1GK1-ELQ,Refresh - Hot & Cool Experience (Ice Cream Shop & Cafe),"369F+6VH, 10 Godakanda Rd, Galle 80000, Sri Lanka",6.068046400000001,80.2247945,5.0,,,"cafe, establishment, food, point_of_interest",,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJmVSR6eFx4ToRCtt5qj8BBEQ,Diwakara Snak Bar,"368G+XQM, Road, Galle 80000, Sri Lanka",6.0674519,80.22692049999999,5.0,,,"cafe, establishment, food, point_of_interest",077 242 3710,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJ07jeT5Vz4ToRK2qfn8v7IZs,Nuska Bake house,"135/B Abdul Wahab Mawatha, Galle 80000, Sri Lanka",6.039251900000001,80.2264096,5.0,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJG4uQqSBz4ToRsDF0Jda_NNE,Sino Cafe,"82 Wakwella Rd, Galle 80000, Sri Lanka",6.0381616,80.2159296,5.0,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJw3Ft1h1z4ToRj_NS9PIFJ8E,Barista Galle Diner,"111 Old Matara Rd, Galle 80000, Sri Lanka",6.037764399999999,80.2250601,4.8,,2.0,"cafe, establishment, food, point_of_interest",0912 121 447,https://www.barista.lk/,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJZSeNJ7Fz4ToRlZ_x4MmORw4,Cafeteria,"26PF+VG7, Old Matara Rd, Galle 80000, Sri Lanka",6.037166900000001,80.2237957,3.7,,,"cafe, establishment, food, point_of_interest",,,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:00 AM – 9:30 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJ6eH-PxJx4ToRNXarPrG9Oa8,Lanki Place,"40 Galle - Baddegama Rd, Galle 80000, Sri Lanka",6.0702883,80.2180286,,,,"cafe, establishment, food, point_of_interest",076 491 8617,,Monday: Closed | Tuesday: 2:00 – 10:00 PM | Wednesday: 2:00 – 10:00 PM | Thursday: 2:00 – 10:00 PM | Friday: 2:00 – 10:00 PM | Saturday: 2:00 – 10:00 PM | Sunday: 2:00 – 10:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
ChIJP99a5WBz4ToRKoXP4BZc6J4,Korean Lanka Restaurant - 코리안 랑카 식당,"26PF+H2M, Galle 80000, Sri Lanka",6.0364375,80.22256250000001,4.1,,1.0,"cafe, establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",076 672 2967,http://www.koreanlanka.lk/,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Galle Town Centre,cafe,cafe,Top,False
